node_id,lat,lon,name_osm,name_crash,nta,borough,crashes,ped_inj,ped_kill,cyc_inj,cyc_kill,f12_crashes,f12_ped_inj,f12_ped_kill,f12_cyc_inj,f12_cyc_kill,f24_crashes,f24_ped_inj,f24_ped_kill,f24_cyc_inj,f24_cyc_kill,score_ped_w,score_cyc_w,score_f12_ped_w,score_f12_cyc_w,score_f12_all_w,recency_score,recency_ped,recency_cyc,base_crashes,base_rate_12mo,heat_surprise,cool_surprise,night_share,last_crash
106,40.73287,-73.99593,5th Avenue / West 9th Street,West 9 Street / 5 Avenue,Greenwich Village,Manhattan,3,2,0,1,0,2,2,0,0,0,2,2,0,0,0,2,1,2,0,2,1.513,1.321,0.193,1,0.614,-0.0,-0.0,0.0,2026-02-16
9427,40.669245,-73.982932,7th Street / 6th Avenue,6 Ave / 7 St,Park Slope,Brooklyn,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,2,1.513,0.757,0.757,0,0.205,-0.0,-0.0,0.0,2026-01-15
163718,40.70576,-73.809697,Hillside Avenue / Sutphin Boulevard,Sutphin Boulevard / Hillside Avenue,Jamaica,Queens,5,3,0,2,0,1,1,0,0,0,3,2,0,1,0,3,2,1,0,1,1.512,1.078,0.433,4,1.843,-0.0,-0.0,0.6,2025-10-04
83240,40.742381,-73.881867,Broadway / Vietor Avenue,Vietor Avenue / Broadway,Elmhurst,Queens,4,3,0,1,0,2,2,0,0,0,2,2,0,0,0,3,1,2,0,2,1.511,1.399,0.112,2,1.024,-0.0,-0.0,0.0,2026-02-05
170433,40.689863,-73.988286,Schermerhorn Street / Smith Street,Smith Street / Schermerhorn Street,Downtown Brooklyn-DUMBO-Boerum Hill,Brooklyn,4,3,0,1,0,1,1,0,0,0,3,2,0,1,0,3,1,1,0,1,1.511,1.144,0.367,3,1.433,-0.0,-0.0,0.0,2025-11-10
6869,40.625715,-73.937288,East 40th Street / Avenue K,Avenue K / E 40 St,Flatlands,Brooklyn,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,0,2,0,2,1.511,1.511,0.0,0,0.205,-0.0,-0.0,0.0,2026-03-12
236191,40.785296,-73.969344,86th Street Transverse / Central Park West,Transverse Road Number Three / Central Park West,Upper West Side (Central),Manhattan,7,4,0,3,0,0,0,0,0,0,3,2,0,1,0,4,3,0,0,0,1.51,0.98,0.53,7,3.071,-0.0,-0.0,0.143,2025-01-21
210792,40.863694,-73.91706,9th Avenue / West 207th Street,W 207 St / 9 Ave,Inwood,Manhattan,4,3,0,1,0,2,1,0,1,0,2,1,0,1,0,3,1,1,1,2,1.51,0.934,0.576,2,1.024,-0.0,-0.0,0.25,2025-09-17
287694,40.748162,-73.854042,111th Street / 46th Avenue,111 Street / 46 Avenue,Flushing Meadows-Corona Park,Queens,5,3,0,3,0,1,0,0,1,0,2,1,0,1,0,3,3,0,1,1,1.51,0.571,0.939,4,1.843,-0.0,-0.0,0.4,2025-11-02
65843,40.699344,-73.811467,Archer Avenue / 139th Street,139 St / Archer Ave,Jamaica,Queens,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,2,0,2,0,2,1.51,1.51,0.0,0,0.205,-0.0,-0.0,0.0,2026-01-14
25252,40.640836,-73.989662,41st Street / 12th Avenue,41 Street / 12 Avenue,Borough Park,Brooklyn,4,3,0,2,0,1,1,0,0,0,1,1,0,0,0,3,2,1,0,1,1.509,1.226,0.284,3,1.433,-0.0,-0.0,0.25,2026-06-10
3691,40.792246,-73.944183,3rd Avenue / East 107th Street,3 Ave / E 107 St,East Harlem (South),Manhattan,2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,1,1,1,1,2,1.509,0.853,0.656,0,0.205,-0.0,-0.0,0.0,2026-03-19
562541,40.786937,-73.979288,West 83rd Street / West End Avenue,W 83 St / W End Ave,Upper West Side (Central),Manhattan,3,1,0,2,0,1,0,0,1,0,2,0,0,2,0,1,2,0,1,1,1.508,0.151,1.358,2,1.024,-0.0,-0.0,0.0,2026-04-17
304690,40.685879,-73.973373,Fulton Street / South Oxford Street,Fulton Street / South Oxford Street,Fort Greene,Brooklyn,4,2,0,2,0,2,1,0,1,0,2,1,0,1,0,2,2,1,1,2,1.508,0.848,0.66,2,1.024,-0.0,-0.0,0.5,2025-11-05
239437,40.641464,-74.017874,59th Street / 4th Avenue,4 Ave / 59 St,Sunset Park (West),Brooklyn,3,2,0,1,0,1,0,0,1,0,3,2,0,1,0,2,1,0,1,1,1.508,0.93,0.578,2,1.024,-0.0,-0.0,0.333,2025-08-26
239712,40.656062,-73.939565,Albany Avenue / Clarkson Avenue,Clarkson Avenue / Albany Avenue,East Flatbush-Rugby,Brooklyn,8,7,0,1,0,0,0,0,0,0,2,1,0,1,0,7,1,0,0,0,1.507,1.136,0.371,8,3.481,-0.0,1.51,0.25,2025-01-04
394204,40.729652,-73.860449,Queens Boulevard / 64th Avenue,64 Ave / Queens Blvd,Rego Park,Queens,3,2,0,1,0,2,1,0,1,0,2,1,0,1,0,2,1,1,1,2,1.507,0.701,0.805,1,0.614,-0.0,-0.0,0.333,2026-02-17
68674,40.692378,-73.827181,Lefferts Boulevard / 95th Avenue,Lefferts Blvd / 95 Ave,South Richmond Hill,Queens,3,1,0,2,0,1,0,0,1,0,2,1,0,1,0,1,2,0,1,1,1.507,0.457,1.051,2,1.024,-0.0,-0.0,0.0,2026-04-17
239647,40.644127,-74.004165,47th Street / 7th Avenue,47 St / 7 Ave,Sunset Park (Central),Brooklyn,3,2,0,1,0,1,1,0,0,0,3,2,0,1,0,2,1,1,0,1,1.507,1.112,0.395,2,1.024,-0.0,-0.0,0.333,2025-12-29
347543,40.757702,-73.86462,Northern Boulevard / 104th Street,104 St / Northern Blvd,East Elmhurst,Queens,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,2,0,2,0,2,1.507,1.507,0.0,0,0.205,-0.0,-0.0,0.0,2026-01-13
6650,40.753486,-73.978776,East 43rd Street / Madison Avenue,E 43 St / Madison Ave,Midtown-Times Square,Manhattan,3,1,0,2,0,2,1,0,1,0,2,1,0,1,0,1,2,1,1,2,1.506,0.715,0.791,1,0.614,-0.0,-0.0,0.0,2025-12-16
192416,40.639928,-73.949383,Newkirk Avenue / East 29th Street,E 29 St / Newkirk Ave,East Flatbush-Erasmus,Brooklyn,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,0,2,0,2,1.506,1.506,0.0,0,0.205,-0.0,-0.0,0.5,2026-04-29
388763,40.727408,-73.988535,East 6th Street / 2nd Avenue,East 6 Street / 2 Avenue,East Village,Manhattan,3,1,0,2,0,1,0,0,1,0,2,1,0,1,0,1,2,0,1,1,1.505,0.441,1.064,2,1.024,-0.0,-0.0,0.667,2026-05-07
18623,40.672773,-73.962788,Washington Avenue / Lincoln Place,Washington Ave / Lincoln Pl,Prospect Heights,Brooklyn,4,3,0,2,0,0,0,0,0,0,3,3,0,1,0,3,2,0,0,0,1.505,1.025,0.48,4,1.843,-0.0,-0.0,0.25,2024-11-22
278137,40.831965,-73.899063,Boston Road / Union Avenue,Boston Rd / Union Ave,Morrisania,Bronx,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,0,2,0,2,1.505,1.505,0.0,0,0.205,-0.0,-0.0,0.0,2026-05-29
70399,40.764913,-73.761499,41st Avenue / 221st Street,221 St / 41 Ave,Bayside,Queens,1,0,0,2,0,1,0,0,2,0,1,0,0,2,0,0,2,0,2,2,1.505,0.0,1.505,0,0.205,-0.0,-0.0,0.0,2026-01-12
357814,40.681852,-73.975851,Flatbush Avenue / Dean Street,Flatbush Avenue / Dean Street,Park Slope,Brooklyn,4,1,0,3,0,2,0,0,2,0,2,0,0,2,0,1,3,0,2,2,1.504,0.126,1.378,2,1.024,-0.0,-0.0,0.5,2025-11-20
148421,40.726865,-73.979913,East 10th Street / Avenue B,East 10 Street / Avenue B,East Village,Manhattan,4,3,0,1,0,1,1,0,0,0,2,1,0,1,0,3,1,1,0,1,1.504,1.064,0.44,3,1.433,-0.0,-0.0,1.0,2025-08-30
69125,40.759042,-73.823557,Barclay Avenue / Bowne Street,Bowne St / Barclay Ave,Flushing-Willets Point,Queens,3,3,0,0,0,1,1,0,0,0,3,3,0,0,0,3,0,1,0,1,1.504,1.504,0.0,2,1.024,-0.0,-0.0,0.0,2025-11-11
33584,40.879746,-73.901427,West 233rd Street / Albany Crescent,West 233 Street / Bailey Avenue,Kingsbridge Heights-Van Cortlandt Village,Bronx,5,4,0,1,0,1,1,0,0,0,2,1,0,1,0,4,1,1,0,1,1.503,1.227,0.276,4,1.843,-0.0,-0.0,0.0,2026-02-05
37096,40.820485,-73.818087,Sampson Avenue / East Tremont Avenue,E Tremont Ave / Sampson Ave,Throgs Neck-Schuylerville,Bronx,3,1,0,2,0,1,1,0,0,0,3,1,0,2,0,1,2,1,0,1,1.503,0.751,0.752,2,1.024,-0.0,-0.0,0.333,2026-01-11
169438,40.699934,-73.986255,Sands Street / Jay Street,Jay Street / Sands Street,Downtown Brooklyn-DUMBO-Boerum Hill,Brooklyn,2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,1,1,1,1,2,1.503,0.666,0.837,0,0.205,-0.0,-0.0,0.5,2026-03-09
350833,40.619984,-73.964268,Coney Island Avenue / Avenue L,Coney Island Avenue / Avenue L,Midwood,Brooklyn,5,5,0,0,0,1,1,0,0,0,2,2,0,0,0,5,0,1,0,1,1.502,1.502,0.0,4,1.843,-0.0,-0.0,0.0,2025-12-16
24602,40.643127,-73.950665,Clarendon Road / East 28th Street,Clarendon Road / East 28 Street,East Flatbush-Erasmus,Brooklyn,4,1,0,3,0,1,0,0,1,0,2,0,0,2,0,1,3,0,1,1,1.502,0.14,1.362,3,1.433,-0.0,-0.0,0.25,2025-10-24
22265,40.606032,-73.987025,Kings Highway / Stillwell Avenue,Kings Highway / Stillwell Avenue,Gravesend (West),Brooklyn,4,5,0,0,0,1,1,0,0,0,1,1,0,0,0,5,0,1,0,1,1.502,1.502,0.0,3,1.433,-0.0,-0.0,0.0,2025-11-10
324775,40.644916,-73.92191,East 58th Street / Clarendon Road,Clarendon Road / East 58 Street,East Flatbush-Rugby,Brooklyn,3,3,0,0,0,1,1,0,0,0,3,3,0,0,0,3,0,1,0,1,1.502,1.502,0.0,2,1.024,-0.0,-0.0,0.333,2026-02-04
19144,40.717789,-73.965203,River Street / Metropolitan Avenue,River St / Metropolitan Ave,Williamsburg,Brooklyn,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,2,0,2,0,2,1.502,1.502,0.0,0,0.205,-0.0,-0.0,0.0,2026-01-11
72925,40.753385,-73.819092,Robinson Street / 45th Avenue,45 Avenue / Robinson Street,East Flushing,Queens,3,3,0,2,0,1,1,0,0,0,1,1,0,0,0,3,2,1,0,1,1.501,1.031,0.47,2,1.024,-0.0,-0.0,0.0,2026-01-22
5874,40.800547,-73.96193,West 108th Street / Columbus Avenue,W 108 St / Columbus Ave,Upper West Side-Manhattan Valley,Manhattan,3,2,0,1,0,2,1,0,1,0,2,1,0,1,0,2,1,1,1,2,1.501,0.809,0.692,1,0.614,-0.0,-0.0,0.333,2025-11-29
594870,40.689784,-73.965188,DeKalb Avenue / Hall Street,St James Pl / Dekalb Ave,Clinton Hill,Brooklyn,3,2,0,1,0,2,1,0,1,0,3,2,0,1,0,2,1,1,1,2,1.501,0.975,0.526,1,0.614,-0.0,-0.0,0.0,2025-11-04
890965,40.862741,-73.903322,Grand Avenue / West Fordham Road,Grand Ave / W Fordham Rd,University Heights (North)-Fordham,Bronx,4,3,0,1,0,0,0,0,0,0,4,3,0,1,0,3,1,0,0,0,1.5,1.146,0.354,4,1.843,-0.0,-0.0,0.25,2025-05-30
27328,40.876302,-73.875895,Perry Avenue / Holt Place,,Norwood,Bronx,2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,1,1,1,1,2,1.5,0.707,0.793,0,0.205,-0.0,-0.0,0.0,2026-02-09
3431,40.802453,-73.938837,East 122nd Street / Lexington Avenue,East 122 Street / Lexington Avenue,East Harlem (North),Manhattan,6,3,0,3,0,2,0,0,2,0,2,0,0,2,0,3,3,0,2,2,1.499,0.349,1.149,4,1.843,-0.0,-0.0,0.333,2025-06-21
1063027,40.716269,-73.996059,Bowery / Canal Street,Bowery / Canal St,SoHo-Little Italy-Hudson Square,Manhattan,3,2,0,1,0,1,0,0,1,0,3,2,0,1,0,2,1,0,1,1,1.499,0.825,0.674,2,1.024,-0.0,-0.0,0.0,2025-11-15
307235,40.704756,-73.914042,Cypress Avenue / Harman Street,Cypress Ave / Harman St,Bushwick (West),Brooklyn,4,1,0,3,0,1,0,0,1,0,3,1,0,2,0,1,3,0,1,1,1.498,0.453,1.044,3,1.433,-0.0,-0.0,0.25,2025-11-22
988956,40.814375,-73.896685,East 156th Street / Bruckner Boulevard Shared-Use Path,Bruckner Blvd / E 156 St,Hunts Point,Bronx,3,3,0,0,0,1,1,0,0,0,2,2,0,0,0,3,0,1,0,1,1.498,1.498,0.0,2,1.024,-0.0,-0.0,0.0,2026-05-05
163398,40.744504,-73.98112,East 31st Street / Lexington Avenue,Lexington Avenue / East 31 Street,Murray Hill-Kips Bay,Manhattan,5,4,0,1,0,1,0,0,1,0,2,1,0,1,0,4,1,0,1,1,1.497,0.87,0.627,4,1.843,-0.0,-0.0,0.0,2025-10-08
251173,40.818618,-73.85108,Randall Avenue / Olmstead Avenue,Olmstead Ave / Randall Ave,Castle Hill-Unionport,Bronx,3,2,0,1,0,2,1,0,1,0,2,1,0,1,0,2,1,1,1,2,1.497,0.844,0.654,1,0.614,-0.0,-0.0,0.0,2026-01-06
16374,40.713978,-73.926302,Gardner Avenue / Metropolitan Avenue,Metropolitan Ave / Gardner Ave,East Williamsburg,Brooklyn,4,0,0,4,0,1,0,0,1,0,3,0,0,3,0,0,4,0,1,1,1.497,0.0,1.497,3,1.433,-0.0,-0.0,0.0,2025-11-10
4929,40.713973,-73.979962,Grand Street / Lewis Street,,Lower East Side,Manhattan,2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,1,1,1,1,2,1.497,0.991,0.506,0,0.205,-0.0,-0.0,0.0,2026-06-06
395352,40.764785,-73.982255,West 55th Street / Broadway,W 55 St / Broadway,Midtown-Times Square,Manhattan,5,2,0,3,0,0,0,0,0,0,3,2,0,1,0,2,3,0,0,0,1.496,0.846,0.65,5,2.252,-0.0,-0.0,0.4,2025-05-13
120082,40.769872,-73.994352,West 55th Street / 12th Avenue,W 55 St / 12 Ave,Hell's Kitchen,Manhattan,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,0,2,0,2,1.496,1.496,0.0,0,0.205,-0.0,-0.0,0.5,2026-05-16
415229,40.839689,-73.870403,East 180th Street / East Tremont Avenue,,Pelham Parkway-Van Nest,Bronx,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,0,2,0,2,1.496,1.496,0.0,0,0.205,-0.0,-0.0,0.0,2026-01-09
7932,40.680221,-73.883785,Linwood Street / Fulton Street,Fulton St / Linwood St,Cypress Hills,Brooklyn,1,2,0,0,0,1,2,0,0,0,1,2,0,0,0,2,0,2,0,2,1.496,1.496,0.0,0,0.205,-0.0,-0.0,0.0,2026-01-09
2820,40.770404,-73.987595,West 59th Street / 10th Avenue,West 59 Street / Amsterdam Avenue,Upper West Side-Lincoln Square,Manhattan,5,3,0,2,0,1,0,0,1,0,2,1,0,1,0,3,2,0,1,1,1.495,0.75,0.745,4,1.843,-0.0,-0.0,0.4,2025-09-17
243000,40.672792,-73.922215,Ralph Avenue / Prospect Place,Ralph Avenue / Prospect Place,Crown Heights (North),Brooklyn,3,5,0,0,0,1,1,0,0,0,1,1,0,0,0,5,0,1,0,1,1.495,1.495,0.0,2,1.024,-0.0,-0.0,0.0,2026-01-18
79794,40.677749,-73.851534,107th Avenue / 86th Street,86 Street / 107 Avenue,Ozone Park,Queens,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1.494,1.334,0.16,2,1.024,-0.0,-0.0,0.0,2023-11-10
756130,40.858679,-73.904852,West 183rd Street / Davidson Avenue,West 183 Street / Davidson Avenue,Fordham Heights,Bronx,4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,4,0,1,0,1,1.494,1.494,0.0,3,1.433,-0.0,-0.0,0.5,2026-05-06
13320,40.631847,-73.944635,New York Avenue / Avenue H,Avenue H / New York Avenue,East Flatbush-Farragut,Brooklyn,5,5,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,1.494,1.494,0.0,5,2.252,-0.0,-0.0,0.0,2025-03-21
170349,40.714833,-73.958802,Metropolitan Avenue / Driggs Avenue,Metropolitan Avenue / Driggs Avenue,Williamsburg,Brooklyn,3,0,0,3,0,1,0,0,1,0,3,0,0,3,0,0,3,0,1,1,1.494,0.0,1.494,2,1.024,-0.0,-0.0,0.0,2026-04-18
52512,40.758353,-73.894402,73rd Street / 31st Avenue,31 Avenue / 73 Street,Jackson Heights,Queens,3,1,0,2,0,2,0,0,2,0,3,1,0,2,0,1,2,0,2,2,1.494,0.309,1.185,1,0.614,-0.0,-0.0,0.333,2025-09-08
394657,40.625824,-73.927613,Utica Avenue / Avenue K,Utica Avenue / Avenue K,Flatlands,Brooklyn,4,4,0,0,0,1,1,0,0,0,3,3,0,0,0,4,0,1,0,1,1.493,1.493,0.0,3,1.433,-0.0,-0.0,0.0,2025-10-12
185520,40.569972,-74.09113,Father Capodanno Boulevard / Lincoln Avenue,Capodanno Boulevard / Lincoln Avenue,New Dorp-Midland Beach,Staten Island,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1.492,1.492,0.0,1,0.614,-0.0,-0.0,0.0,2024-01-08
104167,40.620447,-74.070952,Bay Street / Front Street,Bay St / Front St,Rosebank-Shore Acres-Park Hill,Staten Island,2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,1,1,1,1,2,1.492,0.522,0.97,0,0.205,-0.0,-0.0,0.0,2026-05-26
34671,40.848162,-73.863373,Barnes Avenue / Rhinelander Avenue,Rhinelander Ave / Barnes Ave,Pelham Parkway-Van Nest,Bronx,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,0,2,0,2,1.492,1.492,0.0,0,0.205,-0.0,-0.0,0.0,2026-02-02
3519,40.74777,-73.982961,East 34th Street / Madison Avenue,E 34 St / Madison Ave,Midtown South-Flatiron-Union Square,Manhattan,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,0,2,0,2,1.492,1.492,0.0,0,0.205,-0.0,-0.0,0.0,2026-01-29
28926,40.873672,-73.87923,Bainbridge Avenue / East 204th Street,Bainbridge Avenue / East 205 Street,Norwood,Bronx,4,3,0,1,0,0,0,0,0,0,3,2,0,1,0,3,1,0,0,0,1.491,1.132,0.359,4,1.843,-0.0,-0.0,0.25,2025-05-31
202916,40.625515,-74.152139,Forest Avenue / Lake Avenue,Forest Ave / Lake Ave,Mariner's Harbor-Arlington-Graniteville,Staten Island,3,2,0,1,0,1,0,0,1,0,3,2,0,1,0,2,1,0,1,1,1.491,0.885,0.606,2,1.024,-0.0,-0.0,0.333,2025-09-20
347084,40.846531,-73.940056,Fort Washington Avenue / West 175th Street,Fort Washington Ave / W 175 St,Washington Heights (South),Manhattan,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,0,2,0,2,1.491,1.491,0.0,0,0.205,-0.0,-0.0,0.0,2026-05-23
604784,40.755763,-73.883514,84th Street / Northern Boulevard,84 St / Northern Blvd,Jackson Heights,Queens,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,0,2,0,2,1.49,1.49,0.0,0,0.205,-0.0,-0.0,0.5,2026-05-13
409201,40.835519,-73.861211,Wood Avenue / Metropolitan Avenue,Metropolitan Avenue / Wood Avenue,Parkchester,Bronx,5,4,0,1,0,1,0,0,1,0,2,1,0,1,0,4,1,0,1,1,1.489,0.955,0.534,4,1.843,-0.0,-0.0,0.0,2025-07-15
182407,40.854157,-73.933703,West 187th Street / Broadway,Broadway / W 187 St,Washington Heights (North),Manhattan,4,2,0,2,0,1,0,0,1,0,3,2,0,1,0,2,2,0,1,1,1.489,0.774,0.715,3,1.433,-0.0,-0.0,0.25,2025-09-05
217531,40.624186,-73.970476,Avenue J / Ocean Parkway,Ocean Parkway / Avenue J,Mapleton-Midwood (West),Brooklyn,4,3,0,1,0,1,1,0,0,0,2,1,0,1,0,3,1,1,0,1,1.489,1.204,0.285,3,1.433,-0.0,-0.0,0.0,2026-03-05
256807,40.749348,-73.825844,Main Street / Peck Avenue,Main St / Peck Ave,Queensboro Hill,Queens,3,1,0,2,0,1,1,0,0,0,3,1,0,2,0,1,2,1,0,1,1.489,0.799,0.69,2,1.024,-0.0,-0.0,0.0,2026-02-13
39332,40.862793,-73.906239,West Fordham Road / Andrews Avenue North,Andrews Avenue / West Fordham Road,University Heights (North)-Fordham,Bronx,4,3,0,1,0,1,1,0,0,0,3,2,0,1,0,3,1,1,0,1,1.488,1.005,0.483,3,1.433,-0.0,-0.0,0.25,2025-08-29
189336,40.865512,-73.859613,Williamsbridge Road / Allerton Avenue,Allerton Ave / Williamsbridge Rd,Allerton,Bronx,4,3,0,1,0,1,1,0,0,0,2,2,0,0,0,3,1,1,0,1,1.488,1.355,0.133,3,1.433,-0.0,-0.0,0.25,2026-03-10
10413,40.630923,-74.003554,61st Street / 11th Avenue,61 St / 11 Ave,Borough Park,Brooklyn,4,4,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,1.488,1.488,0.0,4,1.843,-0.0,-0.0,0.25,2025-04-29
169024,40.70621,-73.939598,Boerum Street / Bushwick Avenue,Boerum Street / Bushwick Avenue,East Williamsburg,Brooklyn,3,1,0,2,0,1,0,0,1,0,2,1,0,1,0,1,2,0,1,1,1.488,0.312,1.176,2,1.024,-0.0,-0.0,0.0,2026-05-04
420770,40.654111,-73.887379,Pennsylvania Avenue / Cozine Avenue,Pennsylvania Avenue / Cozine Avenue,East New York-New Lots,Brooklyn,4,1,0,3,0,1,0,0,1,0,2,0,0,2,0,1,3,0,1,1,1.487,0.165,1.322,3,1.433,-0.0,-0.0,0.25,2026-05-15
3158,40.827344,-73.942782,West 150th Street / Saint Nicholas Avenue,St Nicholas Ave / W 150 St,Hamilton Heights-Sugar Hill,Manhattan,3,3,0,1,0,1,1,0,0,0,2,3,0,0,0,3,1,1,0,1,1.487,1.377,0.11,2,1.024,-0.0,-0.0,0.333,2025-06-22
249069,40.834931,-73.894118,Boston Road / Louis Niñé Boulevard,Boston Rd / Louis Nine Blvd,Crotona Park East,Bronx,3,2,0,1,0,1,1,0,0,0,2,2,0,0,0,2,1,1,0,1,1.487,1.252,0.234,2,1.024,-0.0,-0.0,0.0,2026-02-26
278108,40.820133,-73.913063,East 156th Street / Third Avenue,3 Avenue / East 156 Street,Melrose,Bronx,6,4,0,2,0,1,1,0,0,0,2,2,0,0,0,4,2,1,0,1,1.486,1.246,0.24,5,2.252,-0.0,-0.0,0.167,2025-09-04
715,40.720896,-73.99575,Kenmare Street / Mott Street,Kenmare St / Mott St,SoHo-Little Italy-Hudson Square,Manhattan,3,1,0,2,0,1,0,0,1,0,3,1,0,2,0,1,2,0,1,1,1.486,0.36,1.126,2,1.024,-0.0,-0.0,0.0,2025-11-13
378306,40.837156,-73.917848,East 169th Street / Walton Avenue,Walton Ave / E 169 St,Mount Eden-Claremont (West),Bronx,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,0,2,0,2,1.486,1.486,0.0,0,0.205,-0.0,-0.0,0.0,2026-02-12
795947,40.691136,-73.821833,124th Street / 101st Avenue,101 Ave / 124 St,South Richmond Hill,Queens,3,2,0,1,0,1,1,0,0,0,2,1,0,1,0,2,1,1,0,1,1.484,1.135,0.349,2,1.024,-0.0,-0.0,0.0,2026-04-09
355015,40.663866,-73.994573,19th Street / 4th Avenue,4 Avenue / 19 Street,Sunset Park (West),Brooklyn,7,0,0,7,0,0,0,0,0,0,1,0,0,1,0,0,7,0,0,0,1.483,0.0,1.483,7,3.071,-0.0,-0.0,0.0,2024-12-27
278928,40.876173,-73.849029,Seymour Avenue / Boston Road,Boston Rd / Seymour Ave,Eastchester-Edenwald-Baychester,Bronx,2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,1,1,1,1,2,1.483,0.532,0.952,0,0.205,-0.0,-0.0,0.5,2026-05-16
14386,40.636006,-73.912508,East 81st Street / Flatlands Avenue,East 81 Street / Flatlands Avenue,Canarsie,Brooklyn,4,3,0,1,0,1,1,0,0,0,2,1,0,1,0,3,1,1,0,1,1.482,0.988,0.495,3,1.433,-0.0,-0.0,0.25,2025-12-21
574381,40.792956,-73.948053,Park Avenue / East 106th Street,East 106 Street / Park Avenue,East Harlem (South),Manhattan,7,0,0,7,0,0,0,0,0,0,2,0,0,2,0,0,7,0,0,0,1.482,0.0,1.482,7,3.071,-0.0,-0.0,0.286,2024-10-01
17414,40.692765,-73.945787,Tompkins Avenue / Pulaski Street,Pulaski Street / Tompkins Avenue,Bedford-Stuyvesant (West),Brooklyn,5,3,0,2,0,0,0,0,0,0,2,2,0,0,0,3,2,0,0,0,1.482,1.038,0.444,5,2.252,-0.0,-0.0,0.0,2025-04-17
2592,40.82146,-73.944604,West 142nd Street / Bradhurst Avenue,W 142 St / Bradhurst Ave,Harlem (North),Manhattan,3,3,0,0,0,1,1,0,0,0,3,3,0,0,0,3,0,1,0,1,1.482,1.482,0.0,2,1.024,-0.0,-0.0,0.0,2025-12-02
761292,40.823002,-73.867814,Soundview Avenue / Story Avenue,Soundview Ave / Story Ave,Soundview-Clason Point,Bronx,2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,1,1,1,1,2,1.482,0.605,0.877,0,0.205,-0.0,-0.0,0.5,2026-04-03
169106,40.708041,-73.958152,Marcy Avenue / South 9th Street,,South Williamsburg,Brooklyn,2,0,0,2,0,2,0,0,2,0,2,0,0,2,0,0,2,0,2,2,1.482,0.0,1.482,0,0.205,-0.0,-0.0,0.0,2026-02-18
192335,40.64514,-74.108717,Richmond Terrace / Bard Avenue,Richmond Ter / Bard Ave,West New Brighton-Silver Lake-Grymes Hill,Staten Island,3,1,0,2,0,1,0,0,1,0,2,0,0,2,0,1,2,0,1,1,1.481,0.19,1.291,2,1.024,-0.0,-0.0,0.333,2026-05-16
167370,40.742737,-73.954099,Vernon Boulevard / 50th Avenue,Vernon Blvd / 50 Ave,Long Island City-Hunters Point,Queens,2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,1,1,1,1,2,1.481,0.859,0.622,0,0.205,-0.0,-0.0,0.5,2026-03-23
63908,40.761616,-73.827123,Union Street / 38th Avenue,38 Ave / Union St,Flushing-Willets Point,Queens,4,2,0,2,0,2,0,0,2,0,2,0,0,2,0,2,2,0,2,2,1.48,0.293,1.186,2,1.024,-0.0,-0.0,0.0,2025-10-21
479078,40.728938,-73.990365,Cooper Square / East 7th Street,Cooper Sq / E 7 St,East Village,Manhattan,3,2,0,1,0,1,0,0,1,0,2,1,0,1,0,2,1,0,1,1,1.48,0.555,0.925,2,1.024,-0.0,-0.0,0.667,2026-05-01
498276,40.78015,-73.957118,East 86th Street / Park Avenue,E 86 St / Park Ave,Upper East Side-Carnegie Hill,Manhattan,3,2,0,1,0,1,0,0,1,0,3,2,0,1,0,2,1,0,1,1,1.48,0.712,0.768,2,1.024,-0.0,-0.0,0.0,2026-01-23
165355,40.803304,-73.948664,West 118th Street / Malcolm X Boulevard,Lenox Ave / W 118 St,Harlem (South),Manhattan,4,1,0,3,0,1,1,0,0,0,3,1,0,2,0,1,3,1,0,1,1.479,0.66,0.819,3,1.433,-0.0,-0.0,0.25,2025-11-04
